mlb_id,mlb_name,mlb_pos,bats,throws,birth_date,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_pos,espn_id,espn_name,espn_pos,fg_id,fg_name,fg_pos,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retro_id,retro_name,yahoo_id,yahoo_name,ottoneu_id,ottoneu_name,ottoneu_pos,rotowire_id,rotowire_name,rotowire_pos,
683002,Gunnar Henderson,SS,L,R,6/29/2001,,,Gunnar Henderson,,Gunnar Henderson,SS,,Gunnar Henderson,SS,26289,Gunnar Henderson,SS,,,Gunnar Henderson,SS,,Gunnar Henderson,11731,Gunnar Henderson,,Gunnar Henderson,SS,,Gunnar Henderson,SS
686613,Hunter Brown,P,R,R,8/29/1998,,,Hunter Brown,,Hunter Brown,P,,Hunter Brown,P,25880,Hunter Brown,P,,,Hunter Brown,P,,Hunter Brown,12141,Hunter Brown,,Hunter Brown,P,,Hunter Brown,P
663559,Bailey Falter,P,R,L,4/24/1997,,,Bailey Falter,,Bailey Falter,P,,Bailey Falter,P,20070,Bailey Falter,P,,,Bailey Falter,P,,Bailey Falter,12104,Bailey Falter,,Bailey Falter,P,,Bailey Falter,P
664983,Jake McCarthy,OF,L,L,7/30/1997,,,Jake McCarthy,,Jake McCarthy,OF,,Jake McCarthy,OF,21633,Jake McCarthy,OF,,,Jake McCarthy,OF,,Jake McCarthy,11265,Jake McCarthy,,Jake McCarthy,OF,,Jake McCarthy,OF
663986,Trevor Stephan,P,R,R,11/25/1995,,,Trevor Stephan,,Trevor Stephan,P,,Trevor Stephan,P,19932,Trevor Stephan,P,,,Trevor Stephan,P,,Trevor Stephan,11357,Trevor Stephan,,Trevor Stephan,P,,Trevor Stephan,P
663457,Lars Nootbaar,OF,L,R,9/8/1997,,,Lars Nootbaar,,Lars Nootbaar,OF,,Lars Nootbaar,OF,21454,Lars Nootbaar,OF,,,Lars Nootbaar,OF,,Lars Nootbaar,12212,Lars Nootbaar,,Lars Nootbaar,OF,,Lars Nootbaar,OF
664747,Alexis Diaz,P,R,R,9/28/1996,,,Alexis Diaz,,Alexis Diaz,P,,Alexis Diaz,P,21132,Alexis Diaz,P,,,Alexis Diaz,P,,Alexis Diaz,12301,Alexis Diaz,,Alexis Diaz,P,,Alexis Diaz,P
669004,MJ Melendez,C,L,R,11/29/1998,,,MJ Melendez,,MJ Melendez,C,,MJ Melendez,C,22197,MJ Melendez,C,,,MJ Melendez,C,,MJ Melendez,10891,MJ Melendez,,MJ Melendez,C,,MJ Melendez,C
665665,Reiver Sanmartin,P,L,L,4/15/1996,,,Reiver Sanmartin,,Reiver Sanmartin,P,,Reiver Sanmartin,P,19754,Reiver Sanmartin,P,,,Reiver Sanmartin,P,,Reiver Sanmartin,12277,Reiver Sanmartin,,Reiver Sanmartin,P,,Reiver Sanmartin,P
687093,Vaughn Grissom,SS,R,R,1/5/2001,,,Vaughn Grissom,,Vaughn Grissom,SS,,Vaughn Grissom,SS,26031,Vaughn Grissom,SS,,,Vaughn Grissom,SS,,Vaughn Grissom,12361,Vaughn Grissom,,Vaughn Grissom,SS,,Vaughn Grissom,SS
669304,Jose Miranda,1B,R,R,6/29/1998,,,Jose Miranda,,Jose Miranda,1B,,Jose Miranda,1B,20538,Jose Miranda,1B,,,Jose Miranda,1B,,Jose Miranda,11496,Jose Miranda,,Jose Miranda,1B,,Jose Miranda,1B
667427,Zach Jackson,P,R,R,12/25/1994,,,Zach Jackson,,Zach Jackson,P,,Zach Jackson,P,19493,Zach Jackson,P,,,Zach Jackson,P,,Zach Jackson,12595,Zach Jackson,,Zach Jackson,P,,Zach Jackson,P
671739,Michael Harris II,OF,L,L,3/7/2001,,,Michael Harris II,,Michael Harris II,OF,,Michael Harris II,OF,25931,Michael Harris II,OF,,,Michael Harris II,OF,,Michael Harris II,12056,Michael Harris II,,Michael Harris II,OF,,Michael Harris II,OF
665923,Esteury Ruiz,OF,R,R,2/15/1999,,,Esteury Ruiz,,Esteury Ruiz,OF,,Esteury Ruiz,OF,21780,Esteury Ruiz,OF,,,Esteury Ruiz,OF,,Esteury Ruiz,11378,Esteury Ruiz,,Esteury Ruiz,OF,,Esteury Ruiz,OF
664123,Scott Effross,SP,R,R,12/28/1993,,,Scott Effross,,Scott Effross,SP,,Scott Effross,SP,18384,Scott Effross,SP,,,Scott Effross,SP,,Scott Effross,12258,Scott Effross,,Scott Effross,SP,,Scott Effross,SP
669330,Tyler Wells,P,R,R,8/26/1994,,,Tyler Wells,,Tyler Wells,P,,Tyler Wells,P,20000,Tyler Wells,P,,,Tyler Wells,P,,Tyler Wells,12114,Tyler Wells,,Tyler Wells,P,,Tyler Wells,P
642585,Felix Bautista,P,R,R,6/20/1995,,,Felix Bautista,,Felix Bautista,P,,Felix Bautista,P,20666,Felix Bautista,P,,,Felix Bautista,P,,Felix Bautista,12346,Felix Bautista,,Felix Bautista,P,,Felix Bautista,P
643377,Griffin Jax,P,R,R,11/22/1994,,,Griffin Jax,,Griffin Jax,P,,Griffin Jax,P,20253,Griffin Jax,P,,,Griffin Jax,P,,Griffin Jax,12203,Griffin Jax,,Griffin Jax,P,,Griffin Jax,P
682985,Riely Greene,CF,L,L,9/28/2000,,,Riely Greene,,Riely Greene,CF,,Riely Greene,CF,sa3010694,Riely Greene,CF,,,Riely Greene,CF,,Riely Greene,11760,Riely Greene,,Riely Greene,CF,,Riely Greene,CF
672515,Gabriel Moreno,C,R,R,2/14/2000,,,Gabriel Moreno,,Gabriel Moreno,C,,Gabriel Moreno,C,22664,Gabriel Moreno,C,,,Gabriel Moreno,C,,Gabriel Moreno,11855,Gabriel Moreno,,Gabriel Moreno,C,,Gabriel Moreno,C
665161,Jeremy Pena,SS,R,R,9/22/1997,,,Jeremy Pena,,Jeremy Pena,SS,,Jeremy Pena,SS,21636,Jeremy Pena,SS,,,Jeremy Pena,SS,,Jeremy Pena,11768,Jeremy Pena,,Jeremy Pena,SS,,Jeremy Pena,SS
660766,Juan Yepez,OF,R,R,2/19/1998,,,Juan Yepez,,Juan Yepez,OF,,Juan Yepez,OF,18400,Juan Yepez,OF,,,Juan Yepez,OF,,Juan Yepez,12283,Juan Yepez,,Juan Yepez,OF,,Juan Yepez,OF
673490,Ha-Seong Kim,2B,R,R,10/17/1995,,,Ha-Seong Kim,,Ha-Seong Kim,2B,,Ha-Seong Kim,2B,27506,Ha-Seong Kim,2B,,,Ha-Seong Kim,2B,,Ha-Seong Kim,12116,Ha-Seong Kim,,Ha-Seong Kim,2B,,Ha-Seong Kim,2B
676879,Aaron Ashby,P,R,L,5/24/1998,,,Aaron Ashby,,Aaron Ashby,P,,Aaron Ashby,P,23550,Aaron Ashby,P,,,Aaron Ashby,P,,Aaron Ashby,11489,Aaron Ashby,,Aaron Ashby,P,,Aaron Ashby,P
666374,Matt Brash,P,R,R,5/12/1998,,,Matt Brash,,Matt Brash,P,,Matt Brash,P,25756,Matt Brash,P,,,Matt Brash,P,,Matt Brash,12278,Matt Brash,,Matt Brash,P,,Matt Brash,P
680757,Steven Kwan,OF,L,L,9/5/1997,,,Steven Kwan,,Steven Kwan,OF,,Steven Kwan,OF,24610,Steven Kwan,OF,,,Steven Kwan,OF,,Steven Kwan,12314,Steven Kwan,,Steven Kwan,OF,,Steven Kwan,OF
677594,Julio Rodríguez,OF,R,R,12/29/2000,,,Julio Rodríguez,,Julio Rodríguez,OF,,Julio Rodríguez,OF,23697,Julio Rodríguez,OF,,,Julio Rodríguez,OF,,Julio Rodríguez,11384,Julio Rodríguez,,Julio Rodríguez,OF,,Julio Rodríguez,OF
675911,Spencer Strider,P,R,R,10/28/1998,,,Spencer Strider,,Spencer Strider,P,,Spencer Strider,P,27498,Spencer Strider,P,,,Spencer Strider,P,,Spencer Strider,12281,Spencer Strider,,Spencer Strider,P,,Spencer Strider,P
673548,Seiya Suzuki,DH,R,R,8/18/1994,,,Seiya Suzuki,,Seiya Suzuki,DH,,Seiya Suzuki,DH,sa3018052,Seiya Suzuki,DH,,,Seiya Suzuki,DH,,Seiya Suzuki,12588,Seiya Suzuki,,Seiya Suzuki,DH,,Seiya Suzuki,DH
666163,Ben Rortvedt,C,L,R,9/25/1997,,,Ben Rortvedt,,Ben Rortvedt,C,,Ben Rortvedt,C,20287,Ben Rortvedt,C,,,Ben Rortvedt,C,,Ben Rortvedt,10533,Ben Rortvedt,,Ben Rortvedt,C,,Ben Rortvedt,C
665833,Oneil Cruz,SS,L,R,10/4/1998,,,Oneil Cruz,,Oneil Cruz,SS,,Oneil Cruz,SS,21711,Oneil Cruz,SS,,,Oneil Cruz,SS,,Oneil Cruz,11370,Oneil Cruz,,Oneil Cruz,SS,,Oneil Cruz,SS
,Vladimir Gutierrez,SP,R,R,9/18/1995,,,Vladimir Gutierrez,,Vladimir Gutierrez,SP,,Vladimir Gutierrez,SP,19278,Vladimir Gutierrez,SP,,,Vladimir Gutierrez,SP,,Vladimir Gutierrez,10452,Vladimir Gutierrez,,Vladimir Gutierrez,SP,,Vladimir Gutierrez,SP,
,Garrett Whitlock,P,R,R,6/11/1996,,,Garrett Whitlock,,Garrett Whitlock,P,,Garrett Whitlock,P,20191,Garrett Whitlock,P,,,Garrett Whitlock,P,,Garrett Whitlock,11358,Garrett Whitlock,,Garrett Whitlock,P,,Garrett Whitlock,P,
,Zach Thompson,P,R,R,10/23/1993,,,Zach Thompson,,Zach Thompson,P,,Zach Thompson,P,16094,Zach Thompson,P,,,Zach Thompson,P,,Zach Thompson,12202,Zach Thompson,,Zach Thompson,P,,Zach Thompson,P,
669618,Joe Barlow,P,R,R,9/28/1995,,,Joe Barlow,,Joe Barlow,P,,Joe Barlow,P,22296,Joe Barlow,P,,,Joe Barlow,P,,Joe Barlow,12216,Joe Barlow,,Joe Barlow,P,,Joe Barlow,P,
,Anthony Bender,P,R,R,2/3/1995,,,Anthony Bender,,Anthony Bender,P,,Anthony Bender,P,19742,Anthony Bender,P,,,Anthony Bender,P,,Anthony Bender,12194,Anthony Bender,,Anthony Bender,P,,Anthony Bender,P,
,Tylor Megill,P,R,R,7/28/1995,,,Tylor Megill,,Tylor Megill,P,,Tylor Megill,P,21318,Tylor Megill,P,,,Tylor Megill,P,,Tylor Megill,12215,Tylor Megill,,Tylor Megill,P,,Tylor Megill,P,
677651,Luis Garcia,SP,R,R,1996/12/13,,,Luis Garcia,,Luis Garcia,SP,,Luis Garcia,SP,23735,Luis Garcia,SP,,,Luis Garcia,SP,,Luis Garcia,11903,Luis Garcia,,Luis Garcia,SP,,Luis Garcia,SP,
665862,Jazz Chisholm Jr.,SS,L,R,1998/2/1,,,Jazz Chisholm Jr.,,Jazz Chisholm Jr.,SS,,Jazz Chisholm Jr.,SS,20454,Jazz Chisholm Jr.,SS,,,Jazz Chisholm Jr.,SS,,Jazz Chisholm Jr.,10839,Jazz Chisholm Jr.,,Jazz Chisholm Jr.,SS,,Jazz Chisholm Jr.,SS,
592091,A.J. Achter,P,R,R,8/27/1988,66919,achteaj01,A.J. Achter,2146207,A.J. Achter,RP,33637,A.J. Achter,RP,11387,A.J. Achter,P,achteaj01,9824,A.J. Achter,P,achta001,A.J. Achter,9824,A.J. Achter,18093,A.J. Achter,RP,,,,
595918,A.J. Cole,P,R,R,1/5/1992,68086,coleaj01,A.J. Cole,1839916,A.J. Cole,RP,31595,A.J. Cole,RP,11467,A.J. Cole,P,coleaj01,9638,A.J. Cole,P,colea002,A.J. Cole,9638,A.J. Cole,14940,A.J. Cole,RP,11446,A.J. Cole,P,
454560,A.J. Ellis,C,R,R,4/9/1981,47564,ellisaj01,A.J. Ellis,1104367,A.J. Ellis,C,29258,A.J. Ellis,C,5677,A.J. Ellis,C,ellisaj01,8373,A.J. Ellis,C,ellia001,A.J. Ellis,8373,A.J. Ellis,1543,A.J. Ellis,Util,9242,A.J. Ellis,C,
456167,A.J. Griffin,P,R,R,1/28/1988,65757,griffaj01,A.J. Griffin,1974327,A.J. Griffin,SP,32559,A.J. Griffin,SP,11132,A.J. Griffin,P,griffaj01,9220,A.J. Griffin,P,grifa002,A.J. Griffin,9220,A.J. Griffin,13764,A.J. Griffin,RP,12410,A.J. Griffin,P,
543362,A.J. Jimenez,C,R,R,5/1/1990,58320,jimenaj01,A.J. Jimenez,1798970,A.J. Jimenez,C,31050,A.J. Jimenez,C,7077,A.J. Jimenez,C,jimenaj01,10813,A.J. Jimenez,C,jimea001,A.J. Jimenez,,,17777,A.J. Jimenez,Util,12071,A.J. Jimenez,C,
621345,A.J. Minter,P,L,L,9/2/1993,108235,minteaj01,A.J. Minter,2449982,A.J. Minter,RP,36133,A.J. Minter,RP,18655,A.J. Minter,P,minteaj01,10794,A.J. Minter,P,minta001,A.J. Minter,10794,A.J. Minter,23679,A.J. Minter,RP,13889,A.J. Minter,P,
571963,A.J. Morris,P,R,R,12/1/1986,60630,morriaj01,A.J. Morris,2119768,A.J. Morris,RP,31602,A.J. Morris,RP,9919,A.J. Morris,P,morriaj01,10301,A.J. Morris,P,morra002,A.J. Morris,10301,A.J. Morris,12432,A.J. Morris,RP,11065,A.J. Morris,P,
640462,A.J. Puk,P,L,L,4/25/1995,109027,pukaj01,A.J. Puk,2250620,A.J. Puk,RP,36201,A.J. Puk,SP,19343,A.J. Puk,P,,10548,A.J. Puk,P,,,10548,,23660,A.J. Puk,SP/RP,13011,,,
519263,A.J. Schugel,P,R,R,6/27/1989,65910,schugaj01,A.J. Schugel,1953535,A.J. Schugel,RP,32202,A.J. Schugel,RP,11432,A.J. Schugel,P,schugaj01,9927,A.J. Schugel,P,schua001,A.J. Schugel,9927,A.J. Schugel,13794,A.J. Schugel,RP,12445,A.J. Schugel,P,
571437,Aaron Altherr,CF,R,R,1/14/1991,59584,altheaa01,Aaron Altherr,2107840,Aaron Altherr,LF,31738,Aaron Altherr,RF,11270,Aaron Altherr,OF,altheaa01,9734,Aaron Altherr,RF,altha001,Aaron Altherr,9734,Aaron Altherr,12359,Aaron Altherr,OF,11376,Aaron Altherr,OF,
502578,Aaron Barrett,P,R,R,1/2/1988,65829,barreaa01,Aaron Barrett,2052550,Aaron Barrett,RP,33005,Aaron Barrett,RP,11243,Aaron Barrett,P,barreaa01,9650,Aaron Barrett,P,barra001,Aaron Barrett,9650,Aaron Barrett,13631,Aaron Barrett,RP,11603,Aaron Barrett,P,
594760,Aaron Blair,P,R,R,5/26/1992,68746,blairaa01,Aaron Blair,2066705,Aaron Blair,SP,33186,Aaron Blair,SP,14934,Aaron Blair,P,blairaa01,9852,Aaron Blair,P,blaia001,Aaron Blair,9852,Aaron Blair,18428,Aaron Blair,RP,12970,Aaron Blair,P,
677570,Aaron Bracho,SS,S,R,4/24/2001,,,,,,,,,,,,,,,,,,,,,,,,,,,
605156,Aaron Brooks,P,R,R,4/27/1990,69523,brookaa01,Aaron Brooks,2113510,Aaron Brooks,SP,33124,Aaron Brooks,SP,12272,Aaron Brooks,P,brookaa01,9668,Aaron Brooks,P,brooa001,Aaron Brooks,9668,Aaron Brooks,18519,Aaron Brooks,SP/RP,13292,Aaron Brooks,P,
607481,Aaron Bummer,P,L,L,9/21/1993,71057,bummeaa01,Aaron Bummer,2637180,Aaron Bummer,RP,36131,Aaron Bummer,RP,16258,Aaron Bummer,P,bummeaa01,10773,Aaron Bummer,P,bumma001,Aaron Bummer,10773,Aaron Bummer,29222,Aaron Bummer,RP,15148,Aaron Bummer,P,
650644,Aaron Civale,P,R,R,6/12/1995,107636,civalaa01,Aaron Civale,2507332,Aaron Civale,SP,40934,Aaron Civale,SP,19479,Aaron Civale,P,,10869,Aaron Civale,P,,,10869,,31750,Aaron Civale,SP,14366,,,
543070,Aaron Crow,P,R,R,11/10/1986,61058,crowaa01,Aaron Crow,1707904,Aaron Crow,RP,30495,Aaron Crow,RP,10149,Aaron Crow,P,crowaa01,8662,Aaron Crow,P,crowa001,Aaron Crow,8662,Aaron Crow,8689,Aaron Crow,RP,10349,Aaron Crow,P,
488811,Aaron Cunningham,OF,R,R,4/24/1986,49302,cunniaa01,Aaron Cunningham,1208650,Aaron Cunningham,LF,28969,Aaron Cunningham,LF,4087,Aaron Cunningham,OF,cunniaa01,8186,Aaron Cunningham,OF,cunna001,Aaron Cunningham,8186,Aaron Cunningham,1935,Aaron Cunningham,Util,,,,
667465,Aaron Fletcher,P,L,L,2/25/1996,,fletcaa01,Aaron Fletcher,3157642,Aaron Fletcher,RP,42316,Aaron Fletcher,RP,,,,,,,,,,,,,,,,,,
543305,Aaron Hicks,CF,S,R,10/2/1989,57967,hicksaa01,Aaron Hicks,1669559,Aaron Hicks,CF,31253,Aaron Hicks,CF,5297,Aaron Hicks,OF,hicksaa01,9325,Aaron Hicks,CF,hicka001,Aaron Hicks,9325,Aaron Hicks,5770,Aaron Hicks,OF,10470,Aaron Hicks,OF,
592450,Aaron Judge,RF,R,R,4/26/1992,68603,judgeaa01,Aaron Judge,2071264,Aaron Judge,RF,33192,Aaron Judge,RF,15640,Aaron Judge,OF,judgeaa01,9877,Aaron Judge,RF,judga001,Aaron Judge,9877,Aaron Judge,18312,Aaron Judge,OF,12959,Aaron Judge,OF,
444836,Aaron Laffey,P,L,L,4/15/1985,46279,laffeaa01,Aaron Laffey,1200054,Aaron Laffey,RP,28835,Aaron Laffey,SP,6248,Aaron Laffey,P,laffeaa01,8075,Aaron Laffey,P,laffa001,Aaron Laffey,8075,Aaron Laffey,3464,Aaron Laffey,RP,7693,Aaron Laffey,P,
571901,Aaron Loup,P,L,L,12/19/1987,60619,loupaa01,Aaron Loup,1960798,Aaron Loup,RP,32397,Aaron Loup,RP,10343,Aaron Loup,P,loupaa01,9236,Aaron Loup,P,loupa001,Aaron Loup,9236,Aaron Loup,6008,Aaron Loup,RP,12617,Aaron Loup,P,
605400,Aaron Nola,P,R,R,6/4/1993,70943,nolaaa01,Aaron Nola,2133925,Aaron Nola,SP,33709,Aaron Nola,SP,16149,Aaron Nola,P,nolaaa01,9882,Aaron Nola,P,nolaa001,Aaron Nola,9882,Aaron Nola,18357,Aaron Nola,SP,13359,Aaron Nola,P,
573062,Aaron Northcraft,P,R,R,5/28/1990,,,,,,,,,,,,,,,,,,,,,,,,,,,
519145,Aaron Poreda,P,L,L,10/1/1986,57147,poredaa01,Aaron Poreda,1629160,Aaron Poreda,SP,30009,Aaron Poreda,RP,4313,Aaron Poreda,P,poredaa01,8391,Aaron Poreda,P,porea001,Aaron Poreda,8391,Aaron Poreda,7746,Aaron Poreda,RP,9786,Aaron Poreda,P,
592717,Aaron Sanchez,P,R,R,7/1/1992,67107,sanchaa01,Aaron Sanchez,1757987,Aaron Sanchez,SP,31254,Aaron Sanchez,SP,11490,Aaron Sanchez,P,sanchaa01,9635,Aaron Sanchez,P,sanca006,Aaron Sanchez,9635,Aaron Sanchez,14401,Aaron Sanchez,SP,11452,Aaron Sanchez,P,
668845,Aaron Schunk,3B,R,R,7/24/1997,,,,,,,,,,,,,,11758,Aaron Schunk,3B,,,,,,,,,,,
663336,Aaron Shortridge,P,R,R,5/29/1997,,,,,,,,,,,,,,,,,,,,,,,,,,,
642083,Aaron Slegers,P,R,R,9/4/1992,102744,slegeaa01,Aaron Slegers,2592846,Aaron Slegers,RP,36179,Aaron Slegers,RP,15231,Aaron Slegers,P,slegeaa01,10788,Aaron Slegers,P,slega001,Aaron Slegers,10788,Aaron Slegers,19332,Aaron Slegers,SP/RP,14656,Aaron Slegers,P,
457744,Aaron Thompson,P,L,L,2/28/1987,49018,thompaa01,Aaron Thompson,1199460,Aaron Thompson,RP,29775,Aaron Thompson,RP,999,Aaron Thompson,,thompaa01,9025,Aaron Thompson,P,thoma003,Aaron Thompson,9025,Aaron Thompson,2054,Aaron Thompson,RP,8667,Aaron Thompson,P,
664334,Aaron Whitefield,CF,R,R,9/2/1996,,whiteaa01,Aaron Whitefield,2826613,Aaron Whitefield,CF,41064,Aaron Whitefield,CF,,,,,,,,,,,,,,,,,,
658792,Aaron Wilkerson,P,R,R,5/24/1989,105362,wilkeaa01,Aaron Wilkerson,2245943,Aaron Wilkerson,RP,36001,Aaron Wilkerson,RP,16904,Aaron Wilkerson,P,wilkeaa01,10832,Aaron Wilkerson,P,wilka003,Aaron Wilkerson,10832,Aaron Wilkerson,21883,Aaron Wilkerson,SP/RP,14229,Aaron Wilkerson,P,
593582,Abel De Los Santos,P,R,R,11/21/1992,67361,delosab01,Abel De Los Santos,2179143,Abel De Los Santos,RP,34823,Abel De Los Santos,RP,12962,Abel De Los Santos,P,delosab01,10028,Abel De los Santos,P,deloa001,Abel de los Santos,10028,Abel De los Santos,13274,Abel De Los Santos,RP,13698,Abel De Los Santos,P,
623214,Abiatal Avelino,SS,R,R,2/14/1995,101289,aveliab01,Abiatal Avelino,2226306,Abiatal Avelino,LF,35188,Abiatal Avelino,2B,15496,Abiatal Avelino,2B/SS,aveliab01,11160,Abiatal Avelino,SS,avela001,Abiatal Avelino,11160,Abiatal Avelino,30388,Abiatal Avelino,SS,14455,,,
501659,Abraham Almonte,RF,S,R,6/27/1989,50910,almonab01,Abraham Almonte,1813191,Abraham Almonte,DH,31474,Abraham Almonte,RF,5486,Abraham Almonte,OF,almonab01,9506,Abraham Almonte,CF,almoa001,Abraham Almonte,9506,Abraham Almonte,4422,Abraham Almonte,OF,12414,Abraham Almonte,OF,
647351,Abraham Toro,3B,S,R,12/20/1996,109090,toroab01,Abraham Toro,2921390,Abraham Toro-Hernandez,3B,40754,Abraham Toro,3B,19844,Abraham Toro,3B,,11642,Abraham Toro,3B,,,,,32630,Abraham Toro,3B,15040,,,
606167,Adalberto Mejia,P,R,L,6/20/1993,69644,mejiaad01,Adalberto Mejia,2117045,Adalberto Mejia,RP,33198,Adalberto Mejia,RP,13188,Adalberto Mejia,P,mejiaad01,9891,Adalberto Mejia,P,mejia001,Adalberto Mejia,9891,Adalberto Mej�a,23638,Adalberto Mejia,SP/RP,12728,Adalberto Mejia,P,
609275,Adalberto Mondesi,SS,S,R,7/27/1995,100344,mondera02,Adalberto Mondesi,2044531,Adalberto Mondesi,SS,32821,Adalberto Mondesi,SS,13769,Adalberto Mondesi,2B/SS,mondera02,9581,Adalberto Mondesi,SS,mondr003,Raul Mondesi,9581,Raúl Mondesi,18218,Adalberto Mondesi,SS,12800,Adalberto Mondesi,2B,
643256,Adam Cimber,P,R,R,8/15/1990,103333,cimbead01,Adam Cimber,2228215,Adam Cimber,RP,35780,Adam Cimber,RP,15288,Adam Cimber,P,cimbead01,10979,Adam Cimber,P,cimba001,Adam Cimber,10979,Adam Cimber,19397,Adam Cimber,RP,13096,Adam Cimber,P,
543045,Adam Conley,P,L,L,5/24/1990,70300,conlead01,Adam Conley,2042428,Adam Conley,RP,32669,Adam Conley,RP,14457,Adam Conley,P,conlead01,9993,Adam Conley,P,conla001,Adam Conley,9993,Adam Conley,18316,Adam Conley,RP,12202,Adam Conley,P,
594807,Adam Duvall,LF,R,R,9/4/1988,67744,duvalad01,Adam Duvall,2042091,Adam Duvall,LF,32664,Adam Duvall,LF,10950,Adam Duvall,OF,duvalad01,9747,Adam Duvall,LF,duvaa001,Adam Duvall,9747,Adam Duvall,13750,Adam Duvall,OF,12842,Adam Duvall,OF,
594809,Adam Eaton,RF,L,L,12/6/1988,67746,eatonad02,Adam Eaton,1808563,Adam Eaton,RF,32068,Adam Eaton,RF,11205,Adam Eaton,OF,eatonad02,9302,Adam Eaton,RF,eatoa002,Adam Eaton,9302,Adam Eaton,13936,Adam Eaton,OF,12279,Adam Eaton,OF,
641553,Adam Engel,CF,R,R,12/9/1991,102578,engelad01,Adam Engel,2169649,Adam Engel,RF,34064,Adam Engel,CF,15082,Adam Engel,OF,engelad01,10708,Adam Engel,CF,engea001,Adam Engel,10708,Adam Engel,18636,Adam Engel,OF,13595,Adam Engel,OF,
624428,Adam Frazier,2B,L,R,12/14/1991,,fraziad01,Adam Frazier,2121473,Adam Frazier,2B,33546,Adam Frazier,2B,15223,Adam Frazier,2B/OF,,10322,Adam Frazier,2B,,,10322,Adam Frazier,,,,,,,
656514,Adam Haseley,CF,L,L,4/12/1996,109984,haselad01,Adam Haseley,2835060,Adam Haseley,CF,41082,Adam Haseley,CF,19878,Adam Haseley,OF,,10933,Adam Haseley,CF,,,,,23802,Adam Haseley,OF,14775,,,
430945,Adam Jones,RF,R,R,8/1/1985,45435,jonesad01,Adam Jones,479388,Adam Jones,RF,28513,Adam Jones,RF,6368,Adam Jones,OF,jonesad01,7812,Adam Jones,CF,jonea003,Adam Jones,7812,Adam Jones,1017,Adam Jones,OF,8165,Adam Jones,OF,
592473,Adam Kolarek,P,L,L,1/14/1989,67034,kolarad01,Adam Kolarek,2113634,Adam Kolarek,RP,33130,Adam Kolarek,RP,10843,Adam Kolarek,P,kolarad01,10749,Adam Kolarek,P,kolaa001,Adam Kolarek,10749,Adam Kolarek,14296,Adam Kolarek,RP,13276,Adam Kolarek,P,
571893,Adam Liberatore,P,L,L,5/12/1987,66565,liberad01,Adam Liberatore,2036145,Adam Liberatore,RP,32622,Adam Liberatore,RP,10637,Adam Liberatore,P,liberad01,9936,Adam Liberatore,P,libea001,Adam Liberatore,9936,Adam Liberatore,13604,Adam Liberatore,RP,13764,Adam Liberatore,P,
452252,Adam Lind,1B,L,L,7/17/1983,48037,lindad01,Adam Lind,547682,Adam Lind,1B,28579,Adam Lind,1B,8027,Adam Lind,1B/DH,lindad01,7859,Adam Lind,1B,linda001,Adam Lind,7859,Adam Lind,964,Adam Lind,Util,8990,Adam Lind,1B,
607030,Adam McCreery,P,L,L,12/31/1992,70868,mccread01,Adam McCreery,2900293,Adam McCreery,SP,35974,Adam McCreery,RP,19550,Adam McCreery,P,mccread01,11128,Adam McCreery,P,mccra001,Adam McCreery,11128,Adam McCreery,29111,Adam McCreery,RP,14216,Adam McCreery,P,
446192,Adam Moore,C,R,R,5/8/1984,52441,mooread01,Adam Moore,1225742,Adam Moore,C,29491,Adam Moore,C,9362,Adam Moore,C,mooread01,8597,Adam Moore,C,moora001,Adam Moore,8597,Adam Moore,1896,Adam Moore,C,9412,Adam Moore,C,
605388,Adam Morgan,P,L,L,2/27/1990,70472,morgaad01,Adam Morgan,2039892,Adam Morgan,RP,32636,Adam Morgan,RP,12580,Adam Morgan,P,morgaad01,10005,Adam Morgan,P,morga001,Adam Morgan,10005,Adam Morgan,18200,Adam Morgan,RP,12243,Adam Morgan,P,
493603,Adam Ottavino,P,S,R,11/22/1985,51434,ottavad01,Adam Ottavino,1537191,Adam Ottavino,RP,29705,Adam Ottavino,RP,1247,Adam Ottavino,P,ottavad01,8736,Adam Ottavino,P,ottaa001,Adam Ottavino,8736,Adam Ottavino,2014,Adam Ottavino,RP,9318,Adam Ottavino,P,
592644,Adam Plutko,P,R,R,10/3/1991,68656,plutkad01,Adam Plutko,2169611,Adam Plutko,SP,34955,Adam Plutko,RP,15846,Adam Plutko,P,plutkad01,10123,Adam Plutko,P,pluta001,Adam Plutko,10123,Adam Plutko,23711,Adam Plutko,SP,11505,Adam Plutko,P,
489267,Adam Rosales,2B,R,R,5/20/1983,49545,rosalad01,Adam Rosales,1102977,Adam Rosales,SS,29206,Adam Rosales,2B,9682,Adam Rosales,2B/3B/SS,rosalad01,8320,Adam Rosales,3B,rosaa001,Adam Rosales,8320,Adam Rosales,1833,Adam Rosales,2B/3B,10116,Adam Rosales,2B,
425794,Adam Wainwright,P,R,R,8/30/1981,31361,wainwad01,Adam Wainwright,389743,Adam Wainwright,SP,5403,Adam Wainwright,SP,2233,Adam Wainwright,P,wainwad01,7048,Adam Wainwright,P,waina001,Adam Wainwright,7048,Adam Wainwright,8739,Adam Wainwright,SP,6921,Adam Wainwright,P,
